title;price;url;location
Volkswagen Transporter 2.5 TDI 340 Trendline DC * 2006 * Air;€ 2.499,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546356504-volkswagen-transporter-2-5-tdi-340-trendline-dc-2006-air.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Schiedam171 km
Volkswagen Transporter 1.9 TDI 102 PK LANG 340 + IMPERIAAL /;€ 3.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549037123-volkswagen-transporter-1-9-tdi-102-pk-lang-340-imperiaal.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ochten96 km
Volkswagen Transporter 1.9 TDI 105 PK LANG 340 + AIRCO;€ 2.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548871017-volkswagen-transporter-1-9-tdi-105-pk-lang-340-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ochten96 km
Volkswagen Transporter 2.5 TDI 300 Comf.Dub Cab;€ 7.975,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1548838257-volkswagen-transporter-2-5-tdi-300-comf-dub-cab.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Sint-Michielsgestel121 km
Volkswagen Transporter KIPPER BENZINE (bj 2009);€ 7.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548778088-volkswagen-transporter-kipper-benzine-bj-2009.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Twello51 km
Volkswagen Transporter TD 2005;€ 3.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1525609094-volkswagen-transporter-td-2005.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Eindhoven128 km
Volkswagen Transporter Bestel 1.9 TDI 62KW 2007;€ 2.400,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1515391081-volkswagen-transporter-bestel-1-9-tdi-62kw-2007.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rheden62 km
Volkswagen Transporter T5 AUT;€ 8.500,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1462508607-volkswagen-transporter-t5-aut.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Vlissingen243 km
Volkswagen Transporter 2.5 TDI 130PK Dubbele cabine L2 Autom;€ 10.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548596510-volkswagen-transporter-2-5-tdi-130pk-dubbele-cabine-l2-autom.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Bolsward128 km
Volkswagen Transporter Bestel 2.5 D 96KW 2009;€ 4.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1535588495-volkswagen-transporter-bestel-2-5-d-96kw-2009.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Medemblik132 km
Volkswagen Transporter 2.5 TDI 340 4Motion Trendline DC // H;€ 3.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548535398-volkswagen-transporter-2-5-tdi-340-4motion-trendline-dc-h.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Andijk124 km
Volkswagen Transporter 2.5 TDI 340 airco cruise 130 pk DC 6-;€ 5.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548508326-volkswagen-transporter-2-5-tdi-340-airco-cruise-130-pk-dc-6.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Lemmer102 km
Volkswagen Transporter Bestel 2.5 TDI 128KW 1.0 2004;€ 3.200,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1535491276-volkswagen-transporter-bestel-2-5-tdi-128kw-1-0-2004.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoorn128 km
Volkswagen Transporter 2.5 TDI 340 3m karhof bak airco cruis;€ 7.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548475169-volkswagen-transporter-2-5-tdi-340-3m-karhof-bak-airco-cruis.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nieuwerkerk aan den IJssel155 km
Volkswagen Transporter 1.9 TDI 300 MHD T Edition 2009 airco/;€ 6.795,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547646404-volkswagen-transporter-1-9-tdi-300-mhd-t-edition-2009-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Etten-Leur170 km
Volkswagen Transporter 2.0 TDI 180 PK Aut. L2H1 4Motion Navi;€ 10.940,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538583339-volkswagen-transporter-2-0-tdi-180-pk-aut-l2h1-4motion-navi.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Leiden161 km
Volkswagen Transporter 2.5 TDI Highline Dubbel cabine carave;€ 5.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548377203-volkswagen-transporter-2-5-tdi-highline-dubbel-cabine-carave.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoogeveen60 km
Volkswagen TRANSPORTER 2.5 TDI 5cilinder/Airco 93000 km;€ 8.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548366574-volkswagen-transporter-2-5-tdi-5cilinder-airco-93000-km.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Waardenburg116 km
Volkswagen Transporter 2.5 TDI 96 KW DC;€ 3.640,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548349707-volkswagen-transporter-2-5-tdi-96-kw-dc.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rotterdam169 km
VW Transporter 2.5TDI Autom. Dub. Cab. LWB APK mei 2021;€ 7.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1535279511-vw-transporter-2-5tdi-autom-dub-cab-lwb-apk-mei-2021.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Borne10 km
Volkswagen Transporter Bestel 1.9 D 75KW 2008;€ 5.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548259329-volkswagen-transporter-bestel-1-9-d-75kw-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Leiderdorp158 km
Volkswagen Transporter 2.5 TDI 128KW DC AUT 2008;€ 9.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538982597-volkswagen-transporter-2-5-tdi-128kw-dc-aut-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Amsterdam140 km
VOLKSWAGEN TRANSPORTER 2.5 TDI ambulance t5;€ 10.940,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538893949-volkswagen-transporter-2-5-tdi-ambulance-t5.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Vuren128 km
Volkswagen Transporter Bestel 2.5 TDI 96KW DC 2008;€ 8.799,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1527890908-volkswagen-transporter-bestel-2-5-tdi-96kw-dc-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Raalte42 km
Volkswagen Transporter Bestel 1.9 TDI 63KW 0.8 2005;€ 1.890,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538777362-volkswagen-transporter-bestel-1-9-tdi-63kw-0-8-2005.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;'s-Gravenhage176 km
Volkswagen Transporter 2.0 TDI L1H1 DC Comfortline GEEN BTW;€ 13.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538722935-volkswagen-transporter-2-0-tdi-l1h1-dc-comfortline-geen-btw.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Winschoten101 km
Volkswagen Transporter 2.5 TDI 9-pers autom incl btw/bpm NIE;€ 10.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538653017-volkswagen-transporter-2-5-tdi-9-pers-autom-incl-btw-bpm-nie.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nieuwerkerk aan den IJssel155 km
VOLKSWAGEN Transporter BESTEL 1.9 D 75KW AIRCO/Cruise;€ 6.850,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538636302-volkswagen-transporter-bestel-1-9-d-75kw-airco-cruise.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Waarland147 km
Volkswagen Transporter 2.5 TDI 130 PK - 60 EDITION + LEDER;€ 3.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538629632-volkswagen-transporter-2-5-tdi-130-pk-60-edition-leder.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ochten96 km
Volkswagen Transporter Bestel 2.5 D 128KW DC AUT 2008;€ 6.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538621541-volkswagen-transporter-bestel-2-5-d-128kw-dc-aut-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Prinsenbeek162 km
Volkswagen Transporter 2.5 TDI 300;€ 2.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538512443-volkswagen-transporter-2-5-tdi-300.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Winsum131 km
Volkswagen Transporter 2.5 TDI 300;€ 7.445,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538512120-volkswagen-transporter-2-5-tdi-300.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Winsum131 km
Volkswagen Transporter 2.0 TDI L1H1 / EC / AIRCO (bj 2010);€ 7.445,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538500190-volkswagen-transporter-2-0-tdi-l1h1-ec-airco-bj-2010.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rijswijk173 km
Volkswagen Transporter 2.5 TDI 300 Budgetline DC marge bel 0;€ 2.795,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538485748-volkswagen-transporter-2-5-tdi-300-budgetline-dc-marge-bel-0.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Krabbendijke207 km
Volkswagen Transporter 2.5 TDI 340 131PK DC Airco Cruise Lan;€ 7.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538370456-volkswagen-transporter-2-5-tdi-340-131pk-dc-airco-cruise-lan.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Surhuisterveen113 km
Volkswagen Transporter 1.9 TDI 300 T800;€ 3.995,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538226389-volkswagen-transporter-1-9-tdi-300-t800.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rijswijk172 km
Volkswagen Transporter 2.0 TDI L1H1 DC Comfortline , AIRCO;€ 7.945,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538201113-volkswagen-transporter-2-0-tdi-l1h1-dc-comfortline-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Almere109 km
Volkswagen Transporter Bestel 2.5 TDI 128KW DC AUT 2007;€ 7.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538199335-volkswagen-transporter-bestel-2-5-tdi-128kw-dc-aut-2007.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ruinen65 km
Volkswagen Transporter 2.5 TDI 340 MHD | Airco | Elektrische;€ 2.448,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538166448-volkswagen-transporter-2-5-tdi-340-mhd-airco-elektrische.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Emmen59 km
Volkswagen Transporter 2.5 TDI 340 Bud.DC LANG AIRCO TREKHA;€ 6.499,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538129497-volkswagen-transporter-2-5-tdi-340-bud-dc-lang-airco-trekha.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Gemert110 km
Volkswagen Transporter 1.9 TDI 300 T800 Baseline;€ 1.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538098004-volkswagen-transporter-1-9-tdi-300-t800-baseline.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nederweert128 km
Volkswagen Transporter 2.5 TDI 174 PK AUT. 340 L2H1 DUBBEL C;€ 4.850,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538073012-volkswagen-transporter-2-5-tdi-174-pk-aut-340-l2h1-dubbel-c.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ochten96 km
Volkswagen Transporter 1.9 TDI 340 DC Kipper Trekhaak 2200 k;€ 9.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538035637-volkswagen-transporter-1-9-tdi-340-dc-kipper-trekhaak-2200-k.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Albergen16 km
Volkswagen Transporter 2.5 TDI;€ 2.840,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538027809-volkswagen-transporter-2-5-tdi.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rotterdam169 km
Volkswagen Transporter 2.0 TDI L1H1 T800 (bj 2010);€ 6.445,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538017514-volkswagen-transporter-2-0-tdi-l1h1-t800-bj-2010.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rijswijk173 km
Volkswagen TRANSPORTER 2.0 TDi Enkel Cabine Trekhaak Airco;€ 6.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538008604-volkswagen-transporter-2-0-tdi-enkel-cabine-trekhaak-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Vlijmen127 km
Volkswagen Transporter 2.0 TDI 105 PK EURO 5 AIRCO trekhaak;€ 6.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537939419-volkswagen-transporter-2-0-tdi-105-pk-euro-5-airco-trekhaak.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Burgerveen147 km
Volkswagen Transporter 2.0 TDI L2H2 180pk;€ 6.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537932627-volkswagen-transporter-2-0-tdi-l2h2-180pk.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Heerhugowaard145 km
Volkswagen Transporter 2.5 TDI 128 KW DC 1.0 AUT;€ 4.790,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537912927-volkswagen-transporter-2-5-tdi-128-kw-dc-1-0-aut.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rotterdam169 km
Volkswagen Transporter 2.5 TDI 340;€ 4.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537827933-volkswagen-transporter-2-5-tdi-340.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ridderkerk158 km
Volkswagen Transporter 1.9 TDI 300 T800 (AIRCO + INRUIL MOGE;€ 4.449,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537775401-volkswagen-transporter-1-9-tdi-300-t800-airco-inruil-moge.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Amersfoort102 km
Volkswagen Transporter Caravelle 2.5 TDi 332 Comf. * APK NIE;€ 5.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1539804081-volkswagen-transporter-caravelle-2-5-tdi-332-comf-apk-nie.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Monster185 km
Volkswagen Transporter 2.5 TDI dubbele schuifdeur! Airco;€ 4.650,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542959734-volkswagen-transporter-2-5-tdi-dubbele-schuifdeur-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Kootstertille119 km
Volkswagen Transporter GEREVISEERDE MOTOR 2.5 TDI 96KW 2008;€ 5.000,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541344866-volkswagen-transporter-gereviseerde-motor-2-5-tdi-96kw-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Leek106 km
Transporter 1.9TDI.H1L2 Led/Dub. Schuifdeur/Airco/20"/Vol;€ 6.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542891297-transporter-1-9tdi-h1l2-led-dub-schuifdeur-airco-20-vol.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Lierderholthuis49 km
NAP Volkswagen Transporter dubbele cabine 2.5 TDI 96KW 2008;€ 6.800,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542867447-nap-volkswagen-transporter-dubbele-cabine-2-5-tdi-96kw-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Kwintsheul178 km
Volkswagen TRANSPORTER T5 1.9 Tdi , airco , cruise , TOPSTAA;€ 3.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542858088-volkswagen-transporter-t5-1-9-tdi-airco-cruise-topstaa.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Deurne114 km
Volkswagen Transporter T5 2.0 D 103KW DC 2009;€ 8.900,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542779247-volkswagen-transporter-t5-2-0-d-103kw-dc-2009.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoogvliet Rotterdam176 km
Volkswagen Transporter Bestel 2.5 TDI 96KW DC 2006;€ 3.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542772139-volkswagen-transporter-bestel-2-5-tdi-96kw-dc-2006.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Vught125 km
Volkswagen TRANSPORTER 2.5 TDI 96 KW DC LANG 1.0 AIRCO 2005;€ 2.499,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542749059-volkswagen-transporter-2-5-tdi-96-kw-dc-lang-1-0-airco-2005.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Amsterdam141 km
Volkswagen Transporter Bestel 2.5 TDI camper AUT 2008 MARGE;€ 5.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1539729503-volkswagen-transporter-bestel-2-5-tdi-camper-aut-2008-marge.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Urk95 km
Volkswagen Transporter 2.5 TDI 130 pk Automaat DC lang;€ 3.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542725889-volkswagen-transporter-2-5-tdi-130-pk-automaat-dc-lang.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Wijk en Aalburg130 km
Volkswagen Transporter Combi;€ 5.550,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1542672549-volkswagen-transporter-combi.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoogezand103 km
Volkswagen Transporter 2.5 TDI 300 TRENDLINE Airco,Trekh.PDC;€ 5.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542589055-volkswagen-transporter-2-5-tdi-300-trendline-airco-trekh-pdc.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Emmen57 km
Volkswagen Transporter 2.5TDi Aut. 340 Trendline DC | Xenon;€ 5.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542479848-volkswagen-transporter-2-5tdi-aut-340-trendline-dc-xenon.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Waalwijk137 km
Volkswagen Transporter 2.5 TDI 340 Comfortline DC;€ 5.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542382606-volkswagen-transporter-2-5-tdi-340-comfortline-dc.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Vlaardingen176 km
Volkswagen Transporter 2.5 TDI 96 KW;€ 2.677,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542344863-volkswagen-transporter-2-5-tdi-96-kw.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rotterdam169 km
Volkswagen Transporter 1.9 TDI 300 Baseline Bj 2009 9prs !;€ 4.750,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1542288252-volkswagen-transporter-1-9-tdi-300-baseline-bj-2009-9prs.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Breda160 km
Bom volle caravelle 2.5 TDI 128KW inruil mogelijk;€ 7.399,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542256165-bom-volle-caravelle-2-5-tdi-128kw-inruil-mogelijk.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;'s-Gravenhage175 km
Volkswagen Transporter 1.9 TDI DC 2008;€ 6.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1530729600-volkswagen-transporter-1-9-tdi-dc-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Bergen op Zoom193 km
Volkswagen Transporter T5 Bestel 1.9TDI 2008+ APK+ NAP;€ 3.400,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542130653-volkswagen-transporter-t5-bestel-1-9tdi-2008-apk-nap.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rotterdam170 km
Volkswagen Transporter 2.0 L2H1 DC Pick-up Met Hiab Kraan 00;€ 10.900,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1542090362-volkswagen-transporter-2-0-l2h1-dc-pick-up-met-hiab-kraan-00.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Doornspijk73 km
Volkswagen Transporter Kombi 2.5 TDI 128KW DC 1.0 AUT 2006;€ 4.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1490567431-volkswagen-transporter-kombi-2-5-tdi-128kw-dc-1-0-aut-2006.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;St. Willebrord173 km
Volkswagen Transporter 1.9 TDI 300 T800 | Navi | APK 18-02-2;€ 4.748,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541866312-volkswagen-transporter-1-9-tdi-300-t800-navi-apk-18-02-2.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Emmen59 km
Vw Transporter 1.9 TDI 77KW 1.0 bj 2006 km 294295 NAP PAS;€ 3.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541663368-vw-transporter-1-9-tdi-77kw-1-0-bj-2006-km-294295-nap-pas.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoogeveen57 km
Volkswagen Transporter 2.0 TDI L2H1 DC Trendline TREKHAAK NA;€ 13.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541649745-volkswagen-transporter-2-0-tdi-l2h1-dc-trendline-trekhaak-na.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Biest-Houtakker142 km
Volkswagen Transporter koelwagen koelauto lange uitvoering;€ 7.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1530178064-volkswagen-transporter-koelwagen-koelauto-lange-uitvoering.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Huizen109 km
Volkswagen Transporter 1.9 TDI 300;€ 2.675,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541634172-volkswagen-transporter-1-9-tdi-300.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hasselt64 km
Volkswagen Transporter TD 2008;€ 8.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1530146650-volkswagen-transporter-td-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Utrecht122 km
Volkswagen TRANSPORTER 2.0 TDI T5 GP 140pk 140Pk*Navi*Standk;€ 11.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541535141-volkswagen-transporter-2-0-tdi-t5-gp-140pk-140pk-navi-standk.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Zutphen45 km
Volkswagen Transporter 2.5 TDI 340 MHD NAP/AIRCO/MARGE/APK;€ 4.499,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541410948-volkswagen-transporter-2-5-tdi-340-mhd-nap-airco-marge-apk.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hendrik-Ido-Ambacht160 km
Volkswagen Transporter 2.0 TDI 140PK Aut ! 109.000km / Lange;€ 13.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547684046-volkswagen-transporter-2-0-tdi-140pk-aut-109-000km-lange.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Stolwijk145 km
Volkswagen TRANSPORTER Lengte 2 - Benzine;€ 12.499,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547670199-volkswagen-transporter-lengte-2-benzine.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Zwolle56 km
Volkswagen Transporter 2.5 TDI 340 Trendline DC Airco Nav. M;€ 2.700,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547639371-volkswagen-transporter-2-5-tdi-340-trendline-dc-airco-nav-m.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nijkerk93 km
Volkswagen Transporter 1.9 TDI 340 Dubbelc. 6Persoons Pick-u;€ 5.990,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1547610958-volkswagen-transporter-1-9-tdi-340-dubbelc-6persoons-pick-u.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Reutum17 km
Volkswagen Transporter 2.0 TDI L2H1 - N.A.P. Airco, Trekhaak;€ 4.900,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547599411-volkswagen-transporter-2-0-tdi-l2h1-n-a-p-airco-trekhaak.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Langeveen26 km
Volkswagen TRANSPORTER BESTEL TDI 77 KW Trekhaak;€ 4.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547595926-volkswagen-transporter-bestel-tdi-77-kw-trekhaak.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Losser11 km
Volkswagen transporter;€ 4.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1529758898-volkswagen-transporter.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Limbricht153 km
Zeer luxe Volkswagen Transporter L2H1 174PK AUT 2008 19";€ 7.000,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1514399323-zeer-luxe-volkswagen-transporter-l2h1-174pk-aut-2008-19.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoogeveen57 km
Volkswagen Transporter Bestel 1.9 D 75KW 2009;€ 2.499,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1524553243-volkswagen-transporter-bestel-1-9-d-75kw-2009.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Vianen123 km
Volkswagen Transporter 2.5 TDI 340 Trendline DC DUBBEL CABIN;€ 12.995,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547370713-volkswagen-transporter-2-5-tdi-340-trendline-dc-dubbel-cabin.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Boskoop152 km
